,id,date,tweet,tweeted_by,link,loc,type
109,1386990231321079810,2021-04-27,C17 aircraft of IAF airlifted 6 empty cryogenic oxygen containers from Dubai on 26th Apr and landed at 1915 hrs at Panagarh in West Bengal on same day. Another C17 aircraft of IAF airlifted 4 empty containers from Bangkok and landed at Panagarh early morning on 27 Apr 21: IAF,ani,1386990231321079810,india,news
110,1386988793975087109,2021-04-27,"A total of 90 tankers carrying about 1676 MT medical oxygen have been dispatched so far from Odisha to a number of states including Uttar Pradesh, Madhya Pradesh, Maharashtra, Andhra Pradesh, Telengana and Chhattisgarh: Odisha Police  https://t.co/ChFuFu2EA6",ani,1386988793975087109,india,news
111,1386978687631773697,2021-04-27,"Delhi HC shows displeasure and says that this cylinder (Oxygen) business is a complete mess. Court asks Delhi Govt to put the house in order; says people have to buy it in black for lakhs, which costs merely a few hundred rupees only",ani,1386978687631773697,india,news
112,1386976377841147906,2021-04-27,"Delhi High Court shows displeasure with the reports of black marketing of oxygen cylinders. The Court tells Delhi govt to take them (black marketers) in custody, says - you have powers to take action.",ani,1386976377841147906,india,news
113,1386975789346820096,2021-04-27,"Senior Advocate Rahul Mehra, appearing for Delhi Government, tells court that he will talk with officers and ensure the Venkateshwara hospitals gets oxygen supply",ani,1386975789346820096,india,news
114,1386975711408185347,2021-04-27,"Counsel appearing for Venkateshwera Hospital, Dwarka seeks court intervention as the hospital is running out of oxygen, and seeks court direction to supply oxygen to it urgently.",ani,1386975711408185347,india,news
115,1386973700205940736,2021-04-27,"Delhi Chief Secretary Vijay Dev informs the court that they have requested all suppliers to give details of Oxygen tankers arriving at their centre in Delhi, the quota will then be allocated for three days.",ani,1386973700205940736,india,news
116,1386947378406518787,2021-04-27,"Delhi govt decides to import 18 tankers (Oxygen) from Bangkok, they'll start arriving from tomorrow. We've requested Centre to allow use of Air Force planes for this. Talks are on, I'm very hopeful that talks will be successful. This will resolve the issue of transport: Delhi CM  https://t.co/brWTv9oMm4",ani,1386947378406518787,india,news
117,1386942102383198209,2021-04-27,"Additionally, Indian Navy's IN LCU 55 arrived in Port Blair on April 26. The ship has brought oxygen cylinders and Multi Feed Oxygen Manifolds (MOM manufactured by Naval Dockyard Vizag) from Visakhapatnam to cater for exigencies: Indian Navy",ani,1386942102383198209,india,news
118,1386935406361333762,2021-04-27,Vedanta submits before the Supreme Court that it will supply oxygen free of cost to people in need.,ani,1386935406361333762,india,news
119,1386935163788042243,2021-04-27,"Supreme Court allows Vedanta to operate oxygen production unit at its Sterlite copper plant in Tuticorin, in Tamil Nadu, on a stand-alone basis.  ""The plant shall be operated &amp; only produce oxygen &amp; for no other purpose,"" says Justice DY Chandrachud.  https://t.co/TbXMU2YYnx",ani,1386935163788042243,india,news
120,1386929886686703622,2021-04-27,"""There is a national calamity,"" says Justice DY Chandrahud during the hearing of a plea seeking reopening of Vedanta's Sterlite plant in Tamil Nadu for production of medical oxygen.",ani,1386929886686703622,india,news
121,1386929639147249664,2021-04-27,"Senior lawyer Colin Gonsalves, appearing for a family of victim of the Sterlite gas leak, says Vedanta is a chronic defaulter.  To which, Justice Chandrachud says, ""We're not hearing an appeal against Madras HC order at this point. We are only allowing running of oxygen plant.""",ani,1386929639147249664,india,news
122,1386928610448068614,2021-04-27,"Madhya Pradesh: An Oxygen Plant in Pithampur Industrial Area of Dhar, which was closed for last 3 yrs, has been restarted. Plant Head says, ""Around 150 people worked round the clock &amp; restarted it in 4 days. Oxygen supply to begin by either tomorrow or the morning the day after""  https://t.co/kHNhNpRMu0",ani,1386928610448068614,india,news
123,1386926541318156288,2021-04-27,"Advocate Alok Agarwal, appearing for Maharaja Agrasen Hospital, tells Delhi High Court about a Delhi Govt's order that hospitals have to attend to all emergency patients within 10-15 minutes and give them oxygen and medicines. HC asks Delhi Govt to take instruction on this.  https://t.co/ltFFR2gJBt",ani,1386926541318156288,india,news
124,1386924304554549251,2021-04-27,"Appearing for Vedanta, senior lawyer Harish Salve tells SC, ""We'll run only oxygen plant &amp; not power plant. Electricity will be provided by the state.""  Justice DY Chandrachud asks, ""When can you start the plant?""  ""We can start producing oxygen in maybe 10 days,"" Salve replies.",ani,1386924304554549251,india,news
125,1386902417514516481,2021-04-27,"Indian Railways has delivered nearly 450 tons of Oxygen till today morning. Further, 6 Loaded tankers with more than 90 tons of oxygen are presently enroute from Bokaro to Jabalapur &amp; Mandideep (near Bhopal) &amp; 3 tankers on way to Bokaro to pick up Oxygen for UP today: Railways",ani,1386902417514516481,india,news
126,1386901439176347652,2021-04-27,"#WATCH | Jharkhand: An 'Oxygen Express', carrying tankers of medical oxygen, leaves from Bokaro for Madhya Pradesh.   (Source: Indian Railways)  https://t.co/e8Su1M5fO6",ani,1386901439176347652,india,news
127,1386838082524123136,2021-04-27,"Now our oxygen production capacity has reached 61 metric tonnes per day. We've also enhanced our oxygen storage capacity to 468 metric tonnes. I feel for the next 10 days our oxygen situation will remain stable and there shouldn't be any panic: HB Sarma, Assam Minister (26/4)",ani,1386838082524123136,india,news
128,1386837921148280832,2021-04-27,"As of now, Assam is consuming 20 metric tonnes of oxygen per day. In the last 10 days, we have rejuvenated some of our old oxygen plants &amp; also established PSA plants in various civil hospitals and medical colleges: Assam Minister Himanta Biswa Sarma (26/4)  https://t.co/3OAvBi5tSl",ani,1386837921148280832,india,news
129,1387031401631870981,2021-04-27,"Defence Minister Rajnath Singh asked the Governors to take the CMs to work out how ex-servicemen can be roped in to fight the pandemic. Also, paramedic staff, nurses and doctors who retired from the Forces should be roped in, he said.",ani,1387031401631870981,india,news
130,1387070281194278912,2021-04-27,"#BJP's Belgaum #LokSabha by-election candidate, @MangalAngadi, on Tuesday announced that she had tested Covid positive.  She is the widow of late Union Minister Suresh Angadi, who succumbed to #COVID19 in New Delhi last September 2020, thus necessitating the April 17 bypolls.  https://t.co/oac3i87wq9",ians_india,1387070281194278912,india,news
131,1387065751329255427,2021-04-27,"With #Gurugram staring at the acute shortage of beds for #COVID19 patients, real estate firm M3M Group and Medanta Hospital have collaborated to establish a dedicated #Covid centre equipped with 400 beds at Sector 67.  https://t.co/38EVpdpgVg",ians_india,1387065751329255427,india,news
132,1387062983537348608,2021-04-27,The #JammuandKashmir administration is setting up additional beds in #Srinagar to deal with the surge in #COVID19 cases.  The Haj House and Indoor Stadium are among the buildings which have been notified as Covid care isolation centres in Srinagar.  https://t.co/NKQlOtKIwr,ians_india,1387062983537348608,india,news
133,1387061473533480965,2021-04-27,"The #IndianRailways has handed over 169 train coaches to various states for #Covid care.  In the united fight against the #COVID19 pandemic, the @RailMinIndia has developed nearly 4,000 Covid care coaches with almost 64,000 beds ready for use by the states.  https://t.co/OiMETu4k05",ians_india,1387061473533480965,india,news
134,1387056440100093952,2021-04-27,".@cyberabadpolice &amp; the Society for Cyberabad Security Council launched Covid tele-medicine consultation call centre facility for citizens of Hyderabad.  People who tested positive for Covid can call this centre for free advice &amp; guidance on treatment, precautions, &amp; vaccination.  https://t.co/98jELxMyS1",ians_india,1387056440100093952,india,news
135,1387009631877165058,2021-04-27,"Laos recorded 75 more cases of #COVID19, raising the total in the country to 511, according to the Lao Ministry of Health on Tuesday.  As of Tuesday, the total number of confirmed cases of #Covid-19 recorded in Laos is 511, with 49 recoveries, the Xinhua news agency reported.  https://t.co/z0qtJ8RIpJ",ians_india,1387009631877165058,india,news
136,1386994532525305862,2021-04-27,"#Ethiopia registered 841 new #COVID19 cases in the past 24 hours, taking the nationwide tally to 253,120 as of Monday evening, the country's Ministry of Health said.  The ministry also reported 19 new deaths from #Covid-19 in a day, bringing the national death toll to 3,570.  https://t.co/D3LaeIcCFW",ians_india,1386994532525305862,india,news
137,1386989750519750663,2021-04-27,"#Thailand registered 15 #COVID19 related deaths over the last 24 hours, the highest single-day number since the pandemic began, the Center for #Covid-19 Situation Administration (CCSA) said on Tuesday.  https://t.co/a0K7tsqmro",ians_india,1386989750519750663,india,news
138,1386987989042094083,2021-04-27,"As #COVID19 patients across the state gasp for oxygen, an 82-year-old woman from #Gorakhpur has managed to bring up her #oxygen levels by lying in a prone position.  She has recovered from #Covid without an oxygen cylinder and is setting an example for others.  https://t.co/Pk2V7PiMou",ians_india,1386987989042094083,india,news
139,1386986982488743936,2021-04-27,"#Bulgaria's #COVID19 death toll has risen to 16,101 after 194 new deaths were reported in the last 24 hours, official data showed on Tuesday.  Meanwhile, the number of confirmed infections went up by 1,759 to 399,259, according to the country's #Covid-19 information portal.  https://t.co/x9snmYGFhn",ians_india,1386986982488743936,india,news
140,1386960615273484294,2021-04-27,"#Zydu Cadila's new drug '#Virafin', which is considered successful in the treatment of #Covid patients, will soon be available in three districts of #UttarPradesh, namely Lucknow, Varanasi and Prayagraj.  Photo: IANS (Representational image)  https://t.co/RbfPX7Lt6G",ians_india,1386960615273484294,india,news
141,1386952965202735106,2021-04-27,"Keeping in view the surging #Covid cases, the #Delhi government has decided to set up 500 #ICUbeds at historic Ramlila Maidan to treat Covid patients. This facility will be ready in the month of May, Delhi Chief Minister #ArvindKejriwal (@ArvindKejriwal) said.  https://t.co/CrPSQ9zwim",ians_india,1386952965202735106,india,news
142,1386923963662561280,2021-04-27,"#India continues to report more than 3 lakh #Covid19 cases for the sixth day in a row. The country logged a total of 3,23,144 #Covid cases and 2,771 deaths in the last 24 hours, a decline trend from the Monday figure, according to the @MoHFW_INDIA data released on Tuesday.  https://t.co/DxSTfo1H0A",ians_india,1386923963662561280,india,news
143,1386919513455689729,2021-04-27,"Stepping up the attack on the #government on the issue of #coronavirus management, #Congress leader #RahulGandhi (@RahulGandhi) on Tuesday said that the fight is against #Covid, not Congress.  https://t.co/8DpFOrvRfi",ians_india,1386919513455689729,india,news
144,1386906502972153858,2021-04-27,"In a major relief to the critically-ill #Covid patients admitted at #UttarPradesh government and private hospitals, Chief Minister #YogiAdityanath (@myogiadityanath) has ordered that they should be provided #Remdesivir injections free of cost.  https://t.co/dI2AzYhPjz",ians_india,1386906502972153858,india,news
145,1386903520016621569,2021-04-27,"The #Gurugram police (@gurgaonpolice) have imposed fines on 1,59,602 people since March last year including 739 on April 25, 2021 against offenders of #Covid protocols, the police said.  Photo: IANS (File)  https://t.co/j60OHFEhrn",ians_india,1386903520016621569,india,news
146,1387168318180577283,2021-04-27,"The president of the 75th session of the UN General Assembly, #VolkanBozkir, on Tuesday called for international aid to #India in its fight against the #Covid19 pandemic, said his spokesman.  https://t.co/7vwRl9PlVq",ians_india,1387168318180577283,india,news
147,1387105010740236293,2021-04-27,#Delhi will host its first match of the Indian Premier League (@IPL) on Wednesday amid skyrocketing #COVID19 cases and during complete #lockdown in the national Capital where patients are gasping due to shortage of #oxygen and dying due to lack of beds in hospitals.  #IPL2021  https://t.co/w4T45nFfNK,ians_india,1387105010740236293,india,news
148,1387101738671431685,2021-04-27,"#Maharashtra recorded 800 plus deaths, up from the previous high of 832 (April 25) to a staggering 895 now, taking up the toll to 66,179.  A day after dipping below 50,000, fresh #COVID19 cases again shot past the 60,000 mark, to 66,358, taking the state tally to 44,10,085.  https://t.co/iLIrVaxuFH",ians_india,1387101738671431685,india,news
149,1387095195343368193,2021-04-27,"#TamilNadu's Public Works Department on Tuesday announced that it will provide #oxygen pipelines to an additional 12,370 beds #COVID19 beds across the state.  https://t.co/qN3mcVw6yy",ians_india,1387095195343368193,india,news
150,1387094440544673795,2021-04-27,The Delhi University Teachers' Association (DUTA) has written to acting Vice Chancellor P.C. Joshi and Union Health Minister #HarshVardhan to expand the #COVID19 facility at the Vallabhbhai Patel Chest Institute.  The VPCI is located on the main campus of the University of Delhi.  https://t.co/7lCeIw33Zz,ians_india,1387094440544673795,india,news
151,1387093937265934338,2021-04-27,"#AirIndia's Sydney-Delhi flight landed back in New Delhi without any passengers, as a crew member was found to be #COVID19 positive in Australia, sources said.  The crew members on the flight which landed back on Tuesday were subjected to RT-PCR tests in Australia.  https://t.co/EhXfUOjKic",ians_india,1387093937265934338,india,news
152,1387092930561642496,2021-04-27,"Prime Minister #NarendraModi (@narendramodi) on Tuesday chaired a meeting with top officials to review the #COVID19 situation in the country and was given an overview relating to #oxygen availability, medicines and health infrastructure.  https://t.co/rdUkFGYHss",ians_india,1387092930561642496,india,news
153,1387089407740715014,2021-04-27,"The second wave of #COVID19 has turned more lethal, infecting more people and taking more lives. Besides causing financial and physical problems, it has also affected people mentally, creating panic in their minds.  https://t.co/jPoqBBCC4J",ians_india,1387089407740715014,india,news
154,1387086387330129929,2021-04-27,"The #COVID19 situation worsened further in #JammuandKashmir on Tuesday as 3,164 new cases -- the highest so far -- and 25 deaths were reported in the Union Territory during the last 24 hours.  https://t.co/jCQcZRlnMk",ians_india,1387086387330129929,india,news
155,1387085380852219908,2021-04-27,"#Kerala CM Pinarayi Vijayan (@vijayanpinarayi) said that the spread of #COVID19 in the state is continuing with a high daily tally being reported.  ""As on Tuesday 32,819 people turned positive after 1,41,199 samples were sent for testing in the past 24 hours,"" he said.  https://t.co/rS2zlQF65I",ians_india,1387085380852219908,india,news
156,1387080347733479436,2021-04-27,"#Bhutan will supply 40 metric tonnes of liquid #oxygen to #Assam daily for #COVID19 patients, an official release said on Tuesday.  https://t.co/5Qt3aXtLmv",ians_india,1387080347733479436,india,news
157,1387077076411240449,2021-04-27,"While the ongoing #COVID19 pandemic has reportedly affected children much less than adults, a new study shows that an increasing number of children with Type-2 #diabetes have faced severe complications.  https://t.co/dS7Qbehnmb",ians_india,1387077076411240449,india,news
158,1387075314921222145,2021-04-27,"#Rajasthan Governor #KalrajMishra (@KalrajMishra) on Tuesday wrote to MLAs, MPs, officers, charitable and religious societies to extend help to the administration in checking the #COVID19 menace and utilise resources strategically to help the common man.  https://t.co/Bp82PnZb9H",ians_india,1387075314921222145,india,news
159,1387073552940032004,2021-04-27,"#Ecommerce major #Amazon (@amazon) on Tuesday announced that it has procured 100 ventilators and will import these to India, in its bid to help the country fight the devastating second wave of #COVID19.  https://t.co/7Xtrw3pP6u",ians_india,1387073552940032004,india,news
160,1387072042902556678,2021-04-27,"Union Health Minister #HarshVardhan (@drharshvardhan) said on Tuesday that the country is now better prepared, both mentally and physically, to beat the #COVID19 pandemic as compared to 2020.  https://t.co/RPW89X7hwr",ians_india,1387072042902556678,india,news
161,1387067009901514757,2021-04-27,Former #Australia fast bowler #BrettLee (@BrettLee_58) has contributed one #Bitcoin (worth about Rs 41 lakh) to Crypto Relief to help in India's fight against the #COVID19 pandemic.  https://t.co/3YtEpQ85uP,ians_india,1387067009901514757,india,news
162,1387059712080764929,2021-04-27,"The ministry directed the state government to resolve the logistics issue immediately and set up a control room to address the crisis on an ""urgent, effective, innovative and result oriented"" way.  #COVID19 #COVID19India  https://t.co/PdfFdmC59o",ians_india,1387059712080764929,india,news
163,1387055185848012812,2021-04-27,"The Ministry of Home Affairs lashed out at the #Delhi government for mismanagement of available infrastructure and support in the fight against #COVID19, leading to tragic loss of lives.  https://t.co/FJE9CQgQsw",ians_india,1387055185848012812,india,news
164,1387051200143519748,2021-04-27,The #DelhiHighCourt on Tuesday expressed its displeasure over black marketing of medical #oxygen while hearing a petition on shortage of oxygen and treatment of #COVID19 patients in the national capital.  https://t.co/V4FCGe2j8R,ians_india,1387051200143519748,india,news
165,1387048890646470673,2021-04-27,"Veteran actress and #BJP (@BJP4India) MP #KirronKher (@KirronKherBJP) on Tuesday shared the news that she has allocated a sum of Rs 1 crore from MPLADS for purchase of ventilators for #COVID19 patients by the Post Graduate Institute of Medical Education &amp; Research, #Chandigarh.  https://t.co/WZSIrPRkQX",ians_india,1387048890646470673,india,news
166,1387047883963179017,2021-04-27,Hetero announced on Tuesday that it has entered into a non-exclusive voluntary licensing agreement with MSD for the manufacturing and distribution of investigational oral therapeutic antiviral drug #Molnupiravir for treatment of #COVID19.  https://t.co/TkxyGkus64,ians_india,1387047883963179017,india,news
167,1387043605534097408,2021-04-27,"To check the rapid surge in the number of #COVID19 cases, the #Assam government on Tuesday enforced a #nightcurfew across the state from 8 p.m. to 5 a.m., officials said.  Assam Chief Secretary Jishnu Barua said in his order that the curfew would remain enforce till May 1.  https://t.co/sPlgsBAfmf",ians_india,1387043605534097408,india,news
168,1387039075866091525,2021-04-27,"With #Agra reeling under an alarming pandemic situation, several families of #COVID19 victims were seen at loggerheads with the healthcare workers over shortage of beds, medicines and #oxygen supply.  https://t.co/ksc49dmcCP",ians_india,1387039075866091525,india,news
169,1387037817440636929,2021-04-27,Twenty five kg foodgrains will be given free of cost for three months to poor families in #MadhyaPradesh amid the surge in #COVID19 cases.  Photo: IANS (Representational image)  https://t.co/KXXOmyieYV,ians_india,1387037817440636929,india,news
170,1387028761183494146,2021-04-27,"As many as 31 people, including 19 women, were detained from a marriage party in #Tripura for violating the #nightcurfew and other Standard Operating Procedures (SOPs) enforced to curb the #COVID19 spread, officials said on Tuesday.  https://t.co/TudhDmJYUX",ians_india,1387028761183494146,india,news
171,1387026241157427201,2021-04-27,"Karuna Shukla, a #Congress leader and the niece of former Prime Minister #AtalBihariVajpayee, died of #COVID19 in the Ramakrishna Care hospital in #Raipur. After testing positive for the virus, she was undergoing treatment at the hospital here.  https://t.co/CJYTjQTdTe",ians_india,1387026241157427201,india,news
172,1387023613212053508,2021-04-27,"Amid rise in the number of #COVID19 cases and realising the need of meeting the current surge in demand for medical #oxygen, the #Haryana government said on Tuesday that it has set up an oxygen control room in #Chandigarh.  https://t.co/OR8zK9emgI",ians_india,1387023613212053508,india,news
173,1387017684844433412,2021-04-27,Defence Minister #RajnathSingh (@rajnathsingh) approved temporary hiring of additional contractual staff in 51 Ex-Servicemen Contributory Health Scheme (ECHS) polyclinics to cater to the veterans and their dependents during #COVID19 surge.  https://t.co/yWvUDg1qC6,ians_india,1387017684844433412,india,news
174,1387014413593448452,2021-04-27,"Amid complaints of relatives and family members of #COVID19 patients misbehaving with the hospital staff and doctors in #Gurugram, the police have decided to deploy personnel at the hospitals round the clock to deal with such situations.  @gurgaonpolice  https://t.co/k4k75nJxMV",ians_india,1387014413593448452,india,news
175,1387003117758128129,2021-04-27,"The #Puducherry administration has ordered all #liquor, toddy, and arrack shops, both retail and wholesale, as well as bars to shut down from Tuesday onwards till April 30 following the #COVID19 surge in the Union Territory.  https://t.co/kOQwjAj9xj",ians_india,1387003117758128129,india,news
176,1387002903064236034,2021-04-27,"Amid lot of international organisations coming forward to help India in fight against #COVID19, the government has exempted customs duty of foodstuff and medicines and has detailed what all can be gifted to whom and who all can do so.  https://t.co/hEDsCqmhQC",ians_india,1387002903064236034,india,news
177,1387001625353474050,2021-04-27,The Confederation of All India Traders (@CAITIndia) has written to Minister for Commerce and Industry #PiyushGoyal (@PiyushGoyal) seeking action against #ecommerce majors #Amazon and #Flipkart over alleged supply of non-essential goods amid the #COVID19 restrictions.  https://t.co/xOR8BEo6C2,ians_india,1387001625353474050,india,news
178,1386997048738598912,2021-04-27,Take a look: #COVID19 cases and deaths  https://t.co/I8hAP6rLDU,ians_india,1386997048738598912,india,news
179,1386995790531469313,2021-04-27,"Australian researchers have identified neutralising nanobodies that block the #SARSCoV2 virus from entering cells in preclinical models, an advance that paves the way for investigations into nanobody-based treatments for #COVID19.  https://t.co/nvDXbclPgo",ians_india,1386995790531469313,india,news
180,1386992267345502211,2021-04-27,The Finance Industry Development Council (FIDC) has written to the Reserve Bank of India (#RBI) seeking permission to restructure loans given by #NBFCs in the wake of the deep #COVID19 crisis.  https://t.co/6k2KVKAQi0,ians_india,1386992267345502211,india,news
181,1386990757186310145,2021-04-27,#COVID19: Rise in fatality rate  #Covid19India #COVID19Pandemic  https://t.co/DJ7p3D4kkL,ians_india,1386990757186310145,india,news
182,1386982956024045578,2021-04-27,"Barely 72 hours before the ambitious phase of vaccination for 18-45 age groups begins from May 1, the #Maharashtra government has started scouting around for getting sufficient quantities of the #COVID19 jabs, officials said.  #COVID19Vaccine  https://t.co/jHz5UmorOU",ians_india,1386982956024045578,india,news
183,1386978677750075392,2021-04-27,The #SupremeCourt on Tuesday asked the State Governments to file report on their health infrastructure and did not restrain the High Courts from passing any order on #COVID19.  https://t.co/st0k2xMb9w,ians_india,1386978677750075392,india,news
184,1386967329389506563,2021-04-27,The #US Consulate General on Tuesday announced that it has cancelled all routine visa services from May 3 in view of #Covid19 situation.  Photo: IANS (Representational image)  https://t.co/JqW6rD5iVh,ians_india,1386967329389506563,india,news
185,1386963719041667072,2021-04-27,#Uruguayan President #LuisLacallePou (@LuisLacallePou) on Monday received his second dose of China's #CoronaVac vaccine against #Covid19.  https://t.co/NXKAgsJH9u,ians_india,1386963719041667072,india,news
186,1386959780237832193,2021-04-27,"The #Chinese government and people firmly support the Indian government and people in fighting the #Covid19 pandemic, spokesperson of the Chinese Embassy to #India Counselor Wang Xiaojian (@ChinaSpox_India) said.  https://t.co/uxxUslf5CJ",ians_india,1386959780237832193,india,news
187,1386956570345447429,2021-04-27,"#Bollywood couple #AyushmannKhurrana and Tahira Kashyap has contributed to #Maharashtra Chief Minister's Relief Fund, to help those affected by #Covid19. @ayushmannk posted an Instagram note on Tuesday urging everyone to help the needy.  https://t.co/wvKApYqN4x",ians_india,1386956570345447429,india,news
188,1386950303270936581,2021-04-27,#Telangana Rashtra Samithi (@trspartyonline) on Tuesday celebrated its 20th foundation day but the celebrations were a low-key affair due to the surge in #Covid19 cases across the state.  https://t.co/npqqVEDrPr,ians_india,1386950303270936581,india,news
189,1386945745551458305,2021-04-27,"#SouthKorea reported 86 more cases of #Covid19 variants for the past week, bringing the total number of such cases to 535, the health authorities said on Tuesday.  https://t.co/Krv7kA9oua",ians_india,1386945745551458305,india,news
190,1386944189934436356,2021-04-27,"People with metabolic diseases like Type-2 diabetes and cancer as well as those exposed to organophosphate pesticides can be at an increased risk of #Covid19 infection, finds a new study performed in human lung airway cells.  Photo: IANS (Representational image)  https://t.co/v35cHi1rKH",ians_india,1386944189934436356,india,news
191,1386941110505771012,2021-04-27,"#Australia has suspended flights from #India in response to the country's #Covid19 outbreak.  Prime Minister #ScottMorrison (@ScottMorrisonMP) announced that all flights from India to Australia will be halted until May 15 at the earliest, the Xinhua news agency reported.  https://t.co/cx88Gtdj8V",ians_india,1386941110505771012,india,news
192,1386940389328777218,2021-04-27,"After Google and Microsoft, #Apple CEO #TimCook (@tim_cook) has extended its support to #India as the #Covid19 crisis in the country is deepening.  https://t.co/ViVgpUecu6",ians_india,1386940389328777218,india,news
193,1386935553673687043,2021-04-27,"In a big surge in #Covid19 cases, #Telangana on Tuesday reported over 10,000 cases and 52 deaths during the 24-hour period.  The state saw 10,122 infections, the biggest single-day spike so far. The previous highest single-day tally was 8,126 on April 24.  https://t.co/P0P1sv9KRB",ians_india,1386935553673687043,india,news
194,1386912752254423041,2021-04-27,"Tunisian Prime Minister Hichem Mechichi has ruled out again the possibility of a nationwide #lockdown despite the rapid increase of #Covid19 cases in the country, the Tunis Afrique Presse reported.  Photo: IANS (File)  https://t.co/LtoDgJONsm",ians_india,1386912752254423041,india,news
195,1386900652068990980,2021-04-27,"Secretary of State #AntonyBlinken (@SecBlinken) and US pointpersons for #Covid19 relief have met with business leaders to discuss mobilising the private sector to help efforts in #India to fight the #pandemic, according to State Department Spokesperson Ned Price.  https://t.co/kJg9NvOFvO",ians_india,1386900652068990980,india,news
196,1386879602820145155,2021-04-27,"The overall global #Covid19 caseload has topped 147.5 million, while the deaths have surged to more than 3.11 million. In its latest update, the #JohnsHopkinsUniversity said the current global caseload and death toll stood at 147,533,386 and 3,116,582, respectively.  https://t.co/jmRuaZeT1l",ians_india,1386879602820145155,india,news
197,1386877475020443649,2021-04-27,"Tibetan spiritual leader the #DalaiLama on Tuesday announced to contribute to the PM-Cares Fund as a token of solidarity with ""fellow Indian brothers and sisters"".  #CovidIndia #Covid19  https://t.co/INoKpLDO96",ians_india,1386877475020443649,india,news
198,1386840241156227072,2021-04-27,"The US Defence Department is working on providing the direly-needed #oxygen to India in the grip of a #Covid19 surge and Washington may be able to reroute shipments to India, according to Joe Biden's Spokesperson Jen Psaki.  https://t.co/eznHCxYWWt",ians_india,1386840241156227072,india,news
199,1387098970208542724,2021-04-27,"Following the UK, the US and Australia, the #EuropeanUnion has also come forward with a mega plan to extend medical aid to India in view of the nation-wide crisis triggered by the raging second wave of the #coronavirus pandemic.  https://t.co/GP8GzI9CzH",ians_india,1387098970208542724,india,news
200,1387018943089451012,2021-04-27,"After #Google (@Google) and #Microsoft (@Microsoft) stepped up to help India in its fight against the second and more lethal wave of #coronavirus, the US Chamber of Commerce and CEOs from over 40 companies on Monday announced to provide the country with critical supplies.  https://t.co/COOrAqTCI3",ians_india,1387018943089451012,india,news
201,1386980187687079942,2021-04-27,"Amid the raging coronavirus pandemic, cases of Acute Encephalitis Syndrome, also known as 'Chamki fever', have been detected in districts of north #Bihar. On Tuesday, three children were admitted in the Sri Krishna Medical College and Hospital at #Muzaffarpur after AES symptoms.  https://t.co/EyVVVQt6bJ",ians_india,1386980187687079942,india,news
202,1386931169384493056,2021-04-27,The Pattali Makkal Katchi (PMK) founder S. Ramadoss (@drramadoss) on Tuesday urged the #TamilNadu government to close down the liquor shops in the state to prevent the spread of #coronavirus.  https://t.co/aYPB6Yhjql,ians_india,1386931169384493056,india,news
203,1386916139410755587,2021-04-27,Samajwadi Party president #AkhileshYadav (@yadavakhilesh) has accused the #UttarPradesh government of fudging the #corona virus death toll.  He alleged that the number of bodies at crematorium ground contradict the official data.  https://t.co/CvTKEmEr0g,ians_india,1386916139410755587,india,news
204,1386901631157997570,2021-04-27,"The World Health Organization (@WHO) has warned against jumping to conclusions about a new #coronavirus variant discovered in #India, saying it had not yet classified it as worrying.  https://t.co/3dTXbXfSyh",ians_india,1386901631157997570,india,news
205,1386862211792998402,2021-04-27,"The #WorldHealthOrganization has warned against jumping to conclusions about a new #coronavirus variant discovered in #India, saying it had not yet classified it as worrying.  https://t.co/Vusxi71bgA",ians_india,1386862211792998402,india,news
206,1387068519989137416,2021-04-27,"Sparking worries, the #Pune-based Serum Institute of India (@SerumInstIndia) has informed the #Maharashtra government that it can supply #Covishield vaccines to the state only after May 20, Health Minister Rajesh Tope (@rajeshtope11) said on Tuesday.  https://t.co/GQoNXt0s10",ians_india,1387068519989137416,india,news
207,1387035049208463365,2021-04-27,"Tibetan spiritual leader #DalaiLama has received his second dose of #CovidVaccine at his residence, officials said on Tuesday.  The vaccine was administered by a medical team of Delek hospital led by Tseten Dorjee, personal physician to @DalaiLama.  https://t.co/sPi3iKOOAw",ians_india,1387035049208463365,india,news
208,1386985724117929990,2021-04-27,"Union Minister V. Muraleedharan (@VMBJP) on Tuesday accused the #PinarayiVijayan (@vijayanpinarayi) government of foul play in vaccine distribution across #Kerala, saying that it is being manipulated to help the private healthcare facilities.  https://t.co/08l8gsEH9I",ians_india,1386985724117929990,india,news
209,1386909907438293000,2021-04-27,#Twitter (@Twitter) has added a new prompt in the timelines of users to help them get correct #vaccination information in their respective countries including #India.  https://t.co/Z3VN7p5pwm,ians_india,1386909907438293000,india,news
210,1387015923144351748,2021-04-27,"The #Kerala High Court on Tuesday disposing off a bunch of petitions seeking a #lockdown on counting day on May 2, said that there is no need for such a directive as adequate measures have been taken by the #ElectionCommission (@ECISVEEP) and the Kerala government.  https://t.co/AUSdcpO1wK",ians_india,1387015923144351748,india,news
211,1387052413736083456,2021-04-27,"The counter at Govt Kilpauk Medical College, #Chennai, which is selling the #Remdesivir drug to prevent its black marketing is helping patients who are dependent on #oxygen. A huge queue was witnessed at the Kilpauk hospital with relatives of patients lining up to buy the drug.  https://t.co/iHt5DkVxiw",ians_india,1387052413736083456,india,news
