,id,date,tweet,tweeted_by,link,loc,type
469,1387130543016341508,2021-04-27,@BeingSalmanKhan @bindasbhidu @DishPatani @RandeepHooda @PDdancing @SKFilmsOfficial @ZeeStudios_ @SohailKhan @atulreellife @BeingSalmanKhan plz realese sultan an some other movies on youtube so ur fans would watch them an enjoy the lockdown at home  ..bajrangi bhaijaan,nabeels79113954,1387130543016341508,mumbai,react
470,1387127639702396933,2021-04-27,"Maharashtra: Parents of bride, groom booked in Bhiwandi for violating lockdown norms | Thane News – Times of India  https://t.co/X0cDQAb0Ii",nandkis09458351,1387127639702396933,mumbai,react
471,1387127565567987715,2021-04-27,"India needs a strong  strategy on behaviour change communication ,  only lockdown is like bandage 🩹 on large wound.⁦@drharshvardhan⁩ ⁦@rajeshtope11⁩ ⁦@DrTedros⁩ ⁦@jsa_india⁩ ⁦@WeAreSama⁩ ⁦@PMOIndia⁩ ⁦@AmitShah⁩   https://t.co/iVyRn5Eh6I",swatigem,1387127565567987715,mumbai,react
472,1387127252345786368,2021-04-27,@vinodkapri Road per full traffic dekh raha tha.... Lockdown nahi hai wahan,mirror_baba,1387127252345786368,mumbai,react
473,1387125693243297793,2021-04-27,@ndtvfeed @ndtv Kaam ho gaya ab curfew laga do... Election ho jayega tab lockdown laga dege 👏  Kisko desh chalane diye bhai 😂,faiz13khanf,1387125693243297793,mumbai,react
474,1387124777316274178,2021-04-27,@remo24x7 Lol.. First you protest lockdown.. Then you protest corona.. Hilarious,seczad1,1387124777316274178,mumbai,react
475,1387124703957975041,2021-04-27,@Flipkart @flipkartsupport  Hi team Mumbai under lockdown for covid effect.... This sale available delevary for Mumbai area.  For Non essancial product.   #sabyasachisarkarr #jaaduom  https://t.co/rUxbvUhfy7,sabyasa59612389,1387124703957975041,mumbai,react
476,1387123491405656064,2021-04-27,"@TimesNow With folded hands... there should be a limit.. Mr Adityanath, keep aside ego and attitude... if lockdown is necessary please do it, others life are at risk, you are just a CM elected by these people, it’s not a permanent seat, tmrw it can go,",sanjay06367764,1387123491405656064,mumbai,react
477,1387123054690463745,2021-04-27,@waglenikhil Lockdown mule kami zhale. Ata Lockdown 1 varsh bhar theva manje Corona mukt honaar,pramod_vicky74,1387123054690463745,mumbai,react
478,1387121095052959744,2021-04-27,Kitna bhi lockdown lagalo Log hi itna chutiyapa karenge to Government kya kar lega,tejasbhalerao,1387121095052959744,mumbai,react
479,1387120648820908032,2021-04-27,@TOIMumbai Then better remove lockdown! #nomorelockdown #LockdownMaharashtra #lockdownmumbai,abhisaarsurana,1387120648820908032,mumbai,react
480,1387120345459564544,2021-04-27,@GabbbarSingh We are also unable fully enforce a lockdown. Agree it's not a solution but it is the only tool which can buy us time. Building infra and vaccinating the population we have cannot be done in a day. So lockdown will just assist in the larger cause. Happy to hear ur view (3/3),setajigar,1387120345459564544,mumbai,react
481,1387120121160761345,2021-04-27,@jainvandana880 😂😂😂 but jokes apart last years lockdown was one of the longest &amp; stringest!!!,bhautikkothari,1387120121160761345,mumbai,react
482,1387119331360706563,2021-04-27,@ChitraKWagh @ANKITA_HMAX ताई आयत काही भेट नाही मान्य आहे पण lockdown संपल्यावर नक्की शहा निशा करून घेऊन बंदराला जाऊन...🙏 आपण निर्भिड आहात आणि पक्षपात करणार नाही असा समज होता..तो दूर झाला धन्यवाद,nikdhanu,1387119331360706563,mumbai,react
483,1387118978879823872,2021-04-27,And... A lockdown in whatever scale is much needed to break the chain and save the people of Bengal!!!  A Request from a Bengali and a native of Bengal!!!  Cause only a Bengal's lady will understand it's worth!!!  #IndiaFightsCorona #BengalFightsCorona,urmish_ub,1387118978879823872,mumbai,react
484,1387118594765443073,2021-04-27,"@the_snehadutta @ArvindKejriwal Sneha, lockdown ke baad chappal khane ki zarurat hai usko",ganu492,1387118594765443073,mumbai,react
485,1387118516386422786,2021-04-27,@MumbaiPolice Really shocked as to how people can get away by thrashing a family and trying to go after a young girl.There was window work been done during lockdown and small rocks were falling down. My uncle(staying @ ground floor) went on 3rd floor where they were working,mahajanyamini22,1387118516386422786,mumbai,react
486,1387118505980358659,2021-04-27,@TOIMumbai @Dev_Fadnavis please tell @OfficeofUT to remove lockdown and open everything as we need to work and earn salary to save our life! Thank you! #nomorelockdown #LockdownMaharashtra #lockdownmumbai #mumbai #india,abhisaarsurana,1387118505980358659,mumbai,react
487,1387118423620997120,2021-04-27,@GabbbarSingh If we continue on ur analogy by taking those paracetamol you get temporary relief and rest which helps you build the necessary wherewithal in the form of time and energy to cure the disease. Similar is with the lockdown. (1/3),setajigar,1387118423620997120,mumbai,react
488,1387118131278123008,2021-04-27,"The Covid-19, there is a village in Madhya Pradesh that has managed to save itself from the deadly clutches of the virus. And all credit for it goes to the women who have taken it upon themselves to ensure a complete lockdown and prevent outsiders’ ,but this initiative taken",awana_ajay,1387118131278123008,mumbai,react
489,1387118027703947267,2021-04-27,"#Mumbai In Mumbai, REMDISIVIR can only be legally collected from District Collectors Office. Location - Bandra and Thane  #mumbaicovid #mumbairemdesivir #mumbaimedicine #thanecovid #thaneremdesivir #thanemedicine  https://t.co/3cQKUKCYHb",relieflockdown,1387118027703947267,mumbai,react
490,1387116966838562820,2021-04-27,@DeepikaBhardwaj A lot of reasons for soft denial.  During the first wave all the so called media criticising the govt for imposing lockdown. Central govt has taken enough efforts to curb the first wave and also have allotted enough funds from the PM Cares fund to the states.,pratikm_07,1387116966838562820,mumbai,react
491,1387116400657899522,2021-04-27,"I USED to look like this last year a month after lockdown. Now due to weight gain and lack of visits to the barber, I look like the third class version of the guy below 🥵",nivansadh,1387116400657899522,mumbai,react
492,1387116072789155841,2021-04-27,"@whitneypong @t0nit0ne Yeah so I used to love eating and watching movies, shows, football. I've realised that I'm not enjoying all these as much as I used to. Maybe it's the pandemic, but I still was depressed but never realised it before going into lockdown. I used to cry to myself for reasons unknown",rahulsundar37,1387116072789155841,mumbai,react
493,1387115778953007106,2021-04-27,@drshamamohd Congress tried to stop Arogya setu   INC opposed  Lockdown   INC provoked migrate movement   INC tried to spread Covid thru fake farmers rally   INC tried to defame Covaxine   Do Congress want Billion of Indians die as officially said by Congress Allly ISF in west Bengal ??,humanity9999999,1387115778953007106,mumbai,react
494,1387115749458669568,2021-04-27,@ChaitanyaTOI @mulund_info But why the hell should people get tested even if they are feeling well.? Have you got tested? Why don't you get tested and increase the testing numbers? Obviously lockdown leads to less numbers of people being infected means less testing required!,shah_shrenik,1387115749458669568,mumbai,react
495,1387115719389716481,2021-04-27,Please show the Covid data of Gujarat @ndtv  Local channel n newspapers show consistent increase in numbers...without lockdown...Please help,trivedisharvari,1387115719389716481,mumbai,react
496,1387114856189362180,2021-04-27,@smitadeshmukh They should not take law in hand but govt must understand that constant lockdown is affecting the livelyhood of people.,jigneshkaria81,1387114856189362180,mumbai,react
497,1387114792641437696,2021-04-27,Stop. IPL. BENGAL election. Last. India wrost in covid 21. Middle class public . Died in lock down . Not responsible in .government of india .fail in .Pm. covid .  PM. SEE IN Bengal election canvase . And Kubhamela . . Y not stop all. India wrost . Covid .  O my God pls help me .,sudhaka14452357,1387114792641437696,mumbai,react
498,1387114503330877440,2021-04-27,@shinne_tu73901 @APARAJITAPHOEN1 Was she in his house while doing this interview.. I think this was last year during LockDown... She was staying with SSR during LockDown,richa67651107,1387114503330877440,mumbai,react
499,1387114491746258949,2021-04-27,@badasserybitch Mumbai is in lockdown though ??,hydratedasf,1387114491746258949,mumbai,react
500,1387114041814904832,2021-04-27,credits Instagram handles - @mishita.amlani @vvaidehii @wtf._anushka_   #remdesivir #remdesivircoronavirus #remdesivirinjection #covid_19 #covidindia #covidawareness  Repost @stvorg  https://t.co/ygcqRKaGzt,relieflockdown,1387114041814904832,mumbai,react
501,1387113788529205249,2021-04-27,(we cannot share details about injections except the numbers of authorised private and public hospitals.)  ps - We've shared the guide on how to understand if the injection being given to you is fake by IPS officer Monika Bharadwaj in the last slide..  https://t.co/Buq9JsA0gH,relieflockdown,1387113788529205249,mumbai,react
502,1387113668286959617,2021-04-27,How can I pay child school fees in this lockdown office closed salary closed . school organizations pressure to children pay fees . From last year no body is grow up education minister plz reply .how to serving Lockdown is not solutions,jhasunil53,1387113668286959617,mumbai,react
503,1387113635269406720,2021-04-27,"There are a lot of misconceptions about Remdesivir injection around the internet and otherwise. We hope you get clarity about the injection, its utility and alternatives after this post!  https://t.co/8FngkyPnEd",relieflockdown,1387113635269406720,mumbai,react
504,1387112446163259392,2021-04-27,Another day of #year2 of #feedingstrays in #delhi Please look after yourselves. Stay indoors. Wear a mask. Wash hands. Help others and stray animals and birds around you. #animalsarepeopletoo #OneKindAct #bekind #lockdown  https://t.co/sahnydzI6k,_mohitchauhan,1387112446163259392,mumbai,react
505,1387112306081865728,2021-04-27,"Incidentally, Maharashtra and Delhi have shown that lockdown DOES bend the curve.  So for everyone talking about last year's data should look at fresh evidence.",agrawalsanjeev,1387112306081865728,mumbai,react
506,1387111802194993153,2021-04-27,@saibharadwaj @TimesNow Than you r not updated bro if you see situation in Maharastra after lockdown cases on average down by 38% and if continue for next 15 days than cases will be down by 80% for example see mumbai where on 4th April 11911 cases n today it's come down to 4056 cases this is effect.,rajgujara,1387111802194993153,mumbai,react
507,1387111740165480451,2021-04-27,"@Me_Predictor State wide lockdown will do. Maha has been pretty successful at it. Cases have peaked (likely) while Mumbai, Pune is down substantially. Better to be strict since situation is exceedingly grim.",shazcoder,1387111740165480451,mumbai,react
508,1387111260869718017,2021-04-27,@shhhruti 😭😭😭😭🥰🥰🥰you're the cutest mf. Coming gaav after this lockdown,cappingaf,1387111260869718017,mumbai,react
509,1387111182184587264,2021-04-27,@alankruthahaha @ancestraI @shreemiverma Lockdown hobbies gone v far for Krisy,sokneeoh,1387111182184587264,mumbai,react
510,1387110811131211777,2021-04-27,"As much as I am anti lockdown, there is no choice but to impose a 16 day national lockdown.  Friday night to Monday morning (+3).  Announce it on Tuesday evening giving a 3 day notice.   @PMOIndia @narendramodi",agrawalsanjeev,1387110811131211777,mumbai,react
511,1387110690473664514,2021-04-27,"@ramuklawjju True, what I meant is complete lockdown is the only way to curb after the peak that is expected to be mid may!",prerakdongaonka,1387110690473664514,mumbai,react
512,1387110235903459328,2021-04-27,"@the_hindu It is well known to the world nations that ""LOCKDOWN"" is the only best option to break the chain of covid spread. But Indian govt is unable to do so as the reasons are WB elections and business lobbying. That's not sincere to fight the menace. Night curfew is a cruel joke.",ramakri96217378,1387110235903459328,mumbai,react
513,1387110235031044096,2021-04-27,"@ShivAroor Govt have gone mad? Why are they not postponing these elections? Was this the same govt last year, who saved lives? @PMOIndia  What death number are they looking for to lockdown completely? @HMOIndia",neerajmohan10,1387110235031044096,mumbai,react
514,1387109527053430784,2021-04-27,@ias_kundan @_westchamparan  @NitishKumar @BiharHealthDept  Lockdown गांवों के दुकानों पर तो लग गया है पर इसका कोई फायदा नहीं। शादियां या ऐसा event जिसमे 2-3 सौ से ज्यादा लोग इकट्ठा हो रहे हैं वह धरले से हो रहें हैं।ना मास्क है ना कोई परेस्पिक्शन।प्रसासन कुछ नहीं कर रहीं हैं।,imkundanarya,1387109527053430784,mumbai,react
515,1387108999556788226,2021-04-27,@ShekharGupta @MohanaBasu @kushal_mehra  may like to see this for the point I made which was in counter to your arguement that lockdown does not help.,mjain73,1387108999556788226,mumbai,react
516,1387108249858494466,2021-04-27,"@RVK13153045 @DarknessEvil10 @TimesNow Ab gadho wala lockdown lgayege toh bolege hi, ki aaj 8 bje bol rhe aaj se bnd.",shariqueoo7,1387108249858494466,mumbai,react
517,1387108141217697793,2021-04-27,@ArvindKejriwal @ArvindKejriwal @PMOIndia @RBI  how are you planning to help the middle class financially in these difficult times.. It is easy to announce the lockdown but how are we supposed to run our houses and pay loans which we had taken to have a peaceful life.,twinkarora,1387108141217697793,mumbai,react
518,1387106984072151040,2021-04-27,UP is in shambles and still not gone under lockdown. We are not coming out of this for at least 10 years. Forget about other states right now. WB is another one. Huge spike. Next two weeks are crucial.,donatopavrey,1387106984072151040,mumbai,react
519,1387106428125544449,2021-04-27,@ramuklawjju Lockdown is the only answer. ONLY!,prerakdongaonka,1387106428125544449,mumbai,react
520,1387106286521573378,2021-04-27,@AUThackeray Come up with better ideas rather killing us! A complete lockdown is a must because our govt cannot control this pandemic! Accept the fact @narendramodi @MumbaiPolice @AUThackeray,mysteriousjitu,1387106286521573378,mumbai,react
521,1387106082691051522,2021-04-27,"U weren’t ashamed in 1992? 2002? 2014+ media fueled Hate? Rohit Vermula driven to suicide? Students arrested basis doctored video? Lynchings? 8 lakh Kashmiris in permanent lockdown?  Unnao rapes? Shaheen Bagh? Delhi riots? Migrants?  It’s not shame u feel dude, now its FEAR.",nina11_arora,1387106082691051522,mumbai,react
522,1387106003724824578,2021-04-27,Allahbad High Court had ordered a 2 weeks lockdown from 12-26 April in 5 major cities of UP citing spark in cases but Supreme Court didn’t agree. Ex CJI Bobde and Tushar Mehta have blood on their hands. They both are responsible for these deaths and chaos.  https://t.co/9iHZRq0hIt,jokebazz,1387106003724824578,mumbai,react
523,1387105461942452225,2021-04-27,@xELTIGERx @Vedicland @vijaythottathil @AltNews @zoo_bear And do you even situation of other countries and India? India started facing 2nd wave just 3 weeks and other countries they suffering from 3rd wave and still most of developed countries are under lockdown.,singh9821,1387105461942452225,mumbai,react
524,1387105271730765824,2021-04-27,"Japan &amp; Turkey have both announced lockdown, on account of the massive rallies conducted there by the BJP! 🤷🏻‍♂️",filmy_foodie,1387105271730765824,mumbai,react
525,1387104377446490118,2021-04-27,The lockdown during #COVID19 resulted in the overburdening of work for Indian women.  Memes were circulated on this and the unenthusiastic participation of men which reinforce a gender based division of labour.  https://t.co/IGoFTKsUE3,epw_in,1387104377446490118,mumbai,react
526,1387104229240700931,2021-04-27,It’s need not of the hour. Pl pl impose lockdown in UP,anuragagarwal74,1387104229240700931,mumbai,react
527,1387102880394473475,2021-04-27,"‘With folded hands, we request you...’: Allahabad HC has again urged UP govt to impose 14-day lockdown. The court said There is a shortage of doctors, there is a shortage of staff, oxygen, there is no L1, L2. Everything is good on paper, but the fact is that there is shortage.",amaanbali,1387102880394473475,mumbai,react
528,1387101331958108163,2021-04-27,"Due to lockdown and seems to be extended lockdown people don’t have income to pay bills, loans and no groceries to survive so please one more moratorium is needed. @RBI @FinMinIndia @AmitShah @narendramodi @PMOIndia @mnsadhikrut @RajThackeray @myogiadityanath @nsitharaman",raviranaut,1387101331958108163,mumbai,react
529,1387101008434663427,2021-04-27,@BDUTT @themojostory 895 People Died In Maharashtra This Is After 12 Days Of Lockdown Announced By Best CM Janab @OfficeofUT .  Today's Covid Death Numbers Is 70% More Than People Died In 1993 Bombay Blast &amp; 2008 Mumbai Attack Joined Together.,nareshm12238308,1387101008434663427,mumbai,react
530,1387100969767370752,2021-04-27,From one Taurean to another Happy 🥂 Lockdown 🍻 Birthday,kiranmartis9,1387100969767370752,mumbai,react
531,1387100738547974149,2021-04-27,"When will Modi Government find the courage to lockdown #Haridwar and halt this #SuperSpreader event, largest-ever anywhere in the world, during the worst-ever Public Health emergency in recent times.  Politics of majority appeasement is endangering every Indian. #CovidEmergency",rakeshfilm,1387100738547974149,mumbai,react
532,1387100704775368709,2021-04-27,@graff...no constructive work in lockdown...,tolani_bhagwan,1387100704775368709,mumbai,react
533,1387100497954312194,2021-04-27,@Nigel__DSouza 895 People Died In Maharashtra This Is After 12 Days Of Lockdown Announced By CM   Today's Covid Death Numbers Is 70% More Than People Died In 1993 Bombay Blast &amp; 2008 Mumbai Attack Joined Together. Maharastra covid cases  today 67 k again,nareshm12238308,1387100497954312194,mumbai,react
534,1387099702487752705,2021-04-27,"@gennayschweik Hey! You can consider us. We're a #Covidhunger  relief campaign based in Mumbai. We've managed to feed 10L+ meals since the 1st lockdown, aim to home deliver 2L meals. Donations in all currencies are accepted, 80G tax compliant 🙏❤️  https://t.co/4w2dCtURvO  https://t.co/VKSwSoixFp",feedingfromfar,1387099702487752705,mumbai,react
535,1387098913723748354,2021-04-27,@SrBachchan प्रशांत महासागर during lockdown 😂  https://t.co/cBei8faJpM,prashantkawadia,1387098913723748354,mumbai,react
536,1387098909424508929,2021-04-27,"Jo Bheji Thi Duaa ft. Namrata Karwa || Female Super Hit Cover Song || Cover  Presenting One Of My Favourite Song ""DUAA"" For You All Guys, We Tried To Present The Best Output In This Lockdown Time. Hope You, Will Show, The Supreme Amount Of Blessings On This Song.  #namratakarwa  https://t.co/ME7baycdKY",namratakarwa,1387098909424508929,mumbai,react
537,1387098613516546052,2021-04-27,A lockdown birthday for the old man Another year we are lucky &amp; blessed to have had It’s been a day full of calls from family friends we haven’t met in so long bringing good cheer to the quiet house A day praying for the well being of friends &amp; their friends Grateful for so much  https://t.co/uWuwJmyrpH,vijivenkatesh,1387098613516546052,mumbai,react
538,1387098425863278593,2021-04-27,@myntra @MyntraSupport @ANarayanan24 answer this ? 1more call from ur dump guy and agains pushing me for same policy. Accept it you are not authorised to sell in Maharashtra then why you are able to deliver products on 7th May? Who told u that lockdown will be cut after this?,arjunchougule08,1387098425863278593,mumbai,react
539,1387098097923198979,2021-04-27,@MyntraSupport @myntra @ANarayanan24  answer this who gave you authority now to sell your products with this date?? Who declared that lockdown is over in Maharashtra? If not then who is responsible if someone buy it now and on 7th u say it's lockdown we can't deliver! Any logic?,arjunchougule08,1387098097923198979,mumbai,react
540,1387097781232312328,2021-04-27,@Rezang_La @sftmumbai Why he is still so reluctant to impose a week or 10 days lockdown.,seldomcooker1,1387097781232312328,mumbai,react
541,1387097713171320835,2021-04-27,"While we r obeying rule n are home bound in Maharashtra, lots of daily wage earners r struggling to make ends meet this is happening in the country @CMOMaharashtra can we pl ban travel of these people to Maharashtra else the purpose of our lockdown will be completely defeated!",zeenatameet,1387097713171320835,mumbai,react
542,1387097700659646466,2021-04-27,"@YeKyaVyavharHai Hey! You can consider us. We're a #Covidhunger  relief campaign based in Mumbai. We've managed to feed 10L+ meals since the 1st lockdown, aim to home deliver 2L meals. Donations in all currencies are accepted, 80G tax compliant 🙏❤️  https://t.co/4w2dCtURvO  https://t.co/VKSwSoixFp",feedingfromfar,1387097700659646466,mumbai,react
543,1387194611328712705,2021-04-27,Remdesivir injection Delhi...please check...,rizwananazir25,1387194611328712705,mumbai,react
544,1387188628497915906,2021-04-27,Bombay HC: Need to tell God to save patients till they get Remdesivir  https://t.co/PNs7P7EI4y,toimumbai,1387188628497915906,mumbai,react
545,1387187517263286274,2021-04-27,"@CMOMaharashtra @narendramodi @PMOIndia @MoHFW_INDIA  What further worse r we expecting???? When Remdesivir was provided, y r d hospitals asking us to arrange &amp; from where? @mybmc has been great help to us for beds, y can't we get aid for medicines. How cn v not panic in these situations???",mishra_rohita,1387187517263286274,mumbai,react
546,1387185930180595713,2021-04-27,"@CMOMaharashtra @narendramodi @PMOIndia  @MoHFW_INDIA   Sir people r dying bcz of no Tocilizumab &amp; Remdesivir, hospitals ask families to arrange.wht r v doing in tht context?An 8mths Pregnant lady,age 27yrs,dn't get Toclizumab,doctors r saying she can't survive,they'll try for d baby but unsure  https://t.co/EXaWlbtUVJ",mishra_rohita,1387185930180595713,mumbai,react
547,1387178685531246602,2021-04-27,Maharashtra: ‘Don’t have enough Remdesivir despite the Centre’s allocation’  https://t.co/zkAyB9rmR6,toimumbai,1387178685531246602,mumbai,react
548,1387166306256912386,2021-04-27,@malkakhan29 @IrfanRaazHadi @RanaAyyub  ma'am he will die.. Any lead for Remdesivir #Azamgarh 🙏🙏🙏,umm_e_meeran,1387166306256912386,mumbai,react
549,1387156353278304256,2021-04-27,"#Urgent requirement of  #Remdesivir  in #jhansi  Patient name - Roshan Jahan Hospital - Singhai Healthcare Multi-speciality Hospital, Jhansi Age - 58 Contact : 7985481403 @CMOfficeUP @AnuraagJhansi @myogiadityanath @SonuSood @LicypriyaK",prishamudgal1,1387156353278304256,mumbai,react
550,1387153513738772483,2021-04-27,@RubikaLiyaquat madam ji need remdesivir injection for my frnds wife she is in icu pls help mam its very argent,amittiw52424720,1387153513738772483,mumbai,react
551,1387152817350008833,2021-04-27,Remdesivir urgently needed in Navi #Mumbai for my friend's nephew. Condition:Critical  Contact:Tanweer  07717759580 @IndiaToday @RubikaLiyaquat @mandamhatre @Awhadspeaks @NaviMumbaikars @VidyaTaiOffice  https://t.co/KssArvf3QA,ashishmishra_1,1387152817350008833,mumbai,react
552,1387145958601805827,2021-04-27,"I am not getting exactly what is wrong with the people.  When state is not able to handle his part, why center is responsible for their sin🤔🤷🤦  #SecondCOVIDWave #AllLivesMatter #WhereAreOurVaccines #मोदी_का_सिस्टम_ले_डूबा #Remdesivir #CoronavirusIndia #Corona2ndWave",itsmonika007,1387145958601805827,mumbai,react
553,1387137936190107658,2021-04-27,"@myogiadityanath @UPGovt yogiji please help kijiye, mere papa ko remdesivir injection ki jarurat hai.. Unaka CT value 16 hai.. Abhi tak home isolated the.kisase aur kaha mile please suggest me best way. Ataroulia block.azamgarh me.",mishra0230,1387137936190107658,mumbai,react
554,1387136974616621061,2021-04-27,Need urgent remdesivir for a friends family. #Covid19IndiaHelp #SOSAhemdabad #sos  Patient Name : udipi Gender: female Contact number: 7990781878/ 9377103415 Area: Bhavnagar or Ahmedabad injection : 6  Please share any leads or amplify.,varun22nair,1387136974616621061,mumbai,react
555,1387132823790751745,2021-04-27,"@DMKanpurDehat sir please #help  Remdesivir Injection, 100mg  *KANPUR DEHAT*  Patient: Rahul Kumar Age: 25  Hospital: Anantraj Hospital, Akbarpur Oxygen level: 45  Contact details: Anil Kumar 9554559855",castingvivek24,1387132823790751745,mumbai,react
556,1387129549226270721,2021-04-27,@RubikaLiyaquat Mam urgently required REMDESIVIR in mumbai   Please help  https://t.co/bsFJxcEcCE,vishal_thaker4,1387129549226270721,mumbai,react
557,1387128940091777027,2021-04-27,@WeAreVasai Can you help in getting remdesivir injection?,nitus266,1387128940091777027,mumbai,react
558,1387128755894640642,2021-04-27,Politicians using their network to procure remdesivir not within rules: Deputy CM  https://t.co/PCdOMsukPa,ie_mumbai,1387128755894640642,mumbai,react
559,1387126938502713350,2021-04-27,#COVIDEmergency  #Remdesivir needed #Agra #Bareilly ..,imbevda,1387126938502713350,mumbai,react
560,1387126289308426240,2021-04-27,"@iamafroze For *Remdesivir* Paul’s Pure Medicine Co. 17, Basement, Pusa Road, Pusa Road, Delhi - 110005 (Sir Ganga Ram City Hospital) 011-28754880 011-28754881 +91-9810534848  #COVIDEmergency2021  #Remdesivir #verifiedleads #covidaid",scout_captain_,1387126289308426240,mumbai,react
561,1387125990254546944,2021-04-27,@sumansai215 @gilly381 Ek oxygen bed dila mujhe delhi me ya mumbai me ya lucknow me ya Bangalore  Remdesivir injection dila ke dikha?   Sooo kar uth.. bhakt ka chasma utar aur haqiqat dekh...,purnoww,1387125990254546944,mumbai,react
562,1387124233826836480,2021-04-27,"@sdrth @RK_Shahu Location: Gorakhpur, UP  Remdesivir will be available at Gorakhpur tomorrow morning.  Called and verified at 12:58pm, 21st April.  Contact: 9984207057",nidhi_ladha,1387124233826836480,mumbai,react
563,1387123523919835138,2021-04-27,#Remdesivir #remdesivirinjection #REMDESEVIR #REMDESIVIR_INJECTIONS,d_inverter,1387123523919835138,mumbai,react
564,1387123335335612416,2021-04-27,@SonuSood sonuji need Remdesivir and Quantalim tablets please help us,allanandrews89,1387123335335612416,mumbai,react
565,1387123042774446081,2021-04-27," https://t.co/KOSTekb9FX  Remdesivir Distributor List.   Not verified by me, but someone else.   Might be helpful.   @Umm_e_Meeran @Kissekahaaniyan @FahadBombay @Shaikhtabi2 @adhicutting @DeepikaBhardwaj",d_inverter,1387123042774446081,mumbai,react
566,1387122243520450560,2021-04-27,@SonuSood @SoodFoundation Please help sir  Urgently required remdesivir in mumbai  https://t.co/l3W9XGlt7Y,vishal_thaker4,1387122243520450560,mumbai,react
567,1387121849264312322,2021-04-27,@SonuSood sir urgently required remdesivir in mumbai..please help sir  https://t.co/DanzUfbz4I,vishal_thaker4,1387121849264312322,mumbai,react
568,1387121547018604546,2021-04-27,@RubikaLiyaquat Madam im in urgently need of remdesivir in mumbai please help if u can  https://t.co/RjS9sQTh1l,vishal_thaker4,1387121547018604546,mumbai,react
569,1387120824633593858,2021-04-27,Be careful about the fake Remdesivir!  https://t.co/Yb5wRHMyM7,karishmaphalak,1387120824633593858,mumbai,react
570,1387120409728806915,2021-04-27,"Remdesivir vials.   How is it the case that the vials were 'allegedly' stolen and the theft has not been'confirmed'?  And black marketing will still continue to happen, at a more secretive scale if the government does not take any steps to control it.  https://t.co/nD677PdAyc",nishibharatiya,1387120409728806915,mumbai,react
571,1387120350404648962,2021-04-27,on their own when Remdesivir is not available for sale directly to individuals and is being supplied only to the hospitals? Ehere are the people expected to get these from? Fake messages are being rolled and people are being looted and fooled. Glucose water is sold for 20k in  https://t.co/lIzSdz6IZY,nishibharatiya,1387120350404648962,mumbai,react
572,1387120272113737733,2021-04-27,"Is there a track record of patients for whom these vials are being used by the hospitals everyday and is it being strictly monitored by concerned authorities? Hospitals should be strictly directed to provide a list of patients for whom Remdesivir was prescribed and used, if that",nishibharatiya,1387120272113737733,mumbai,react
573,1387120207940898819,2021-04-27,"@BeingHorizontal Most of the time, virtual society is the reflection of real society. Same is the case this time.  Medical infra is badly collapsed, even in tier 2,3 cities, leave Mumbai/Delhi . Non social person like me is getting 10+ call/msgs for help regarding oxygen, remdesivir , beds :(",iam_abhivns,1387120207940898819,mumbai,react
574,1387119835293786113,2021-04-27,"@ChouhanShivraj @SanjayShuklaINC @tulsi_silawat How is the demand and supply of Remdesivir being governed and regulated in the State of Madhya Pradesh, especially Indore? There is a list of vials being supplied to private hospitals but the patients and families are being told",nishibharatiya,1387119835293786113,mumbai,react
575,1387118892355440644,2021-04-27,"On @ndtvindia, @NidhiKNDTV ji asking accurate questions &amp; all penalists r EQUALLY being held answerable. 9301 Metric Ton #Oxygen, 6M Vaccines, 11L Remdesivir exported. In d game of gaining international fame we've brought a big #SHAME. Innocent souls r sacrificed in all of this.  https://t.co/kTyu5jhxZU",the_cmow,1387118892355440644,mumbai,react
576,1387118548305137664,2021-04-27,रेमडेसिवीरबाबत पुणे जिल्हाधिकाऱ्यांनी काढला महत्त्वाचा आदेश #remdesivirinjection #Remdesivir #PuneFightsCorona #pune   https://t.co/woHa6nSMdM,mataonline,1387118548305137664,mumbai,react
577,1387117803866451970,2021-04-27,#Remdesivir  plz 🙏🙏,mr_dimpy,1387117803866451970,mumbai,react
578,1387115631984582659,2021-04-27,"@RubikaLiyaquat Remdesivir needed in Varodara, Patient critical and in emergency. Rubika help needed 🙏🏻🙏🏻",abhayvmishra,1387115631984582659,mumbai,react
579,1387114858617860097,2021-04-27,"@jinushah @abadhya @safiranand @unseenvalue @jatin_khemani @kiranshaw @BioconBiologics @jinushah there is requirement of remdesivir for a friend's friend at Sarthak Hospital, satna. Can you pls help with the info of availability of the injections in Satna?",vink1977,1387114858617860097,mumbai,react
580,1387114227144413186,2021-04-27,NDTV: Millions Of Vials Of Remdesivir Exported But ...: Delhi High Court Slams Centre.  https://t.co/aKxI408yoG,sarfara09041350,1387114227144413186,mumbai,react
581,1387111377958023172,2021-04-27,"@rubenmasc @dakuwithchaku Sir can you help to arrange remdesivir at Sarthak Hospital, Satna. One my friend's friend requires it",vink1977,1387111377958023172,mumbai,react
582,1387110601495703559,2021-04-27,"@bhumipednekar My uncle who is admitted in axis hospital andheri mumbai for covid treatment requires injection remdesivir 100 MG 6 vails on urgent basis, the hospital is insufficient in providing the injection so they have given me a prescription for getting the following drug",kunaldas989,1387110601495703559,mumbai,react
583,1387108932204724230,2021-04-27,#Remdesivir,mr_dimpy,1387108932204724230,mumbai,react
